timestamp_(min),feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
366,0.763327889,0.768273195,0.628605607,0.489861802,0.599101988,0.545742324,0.585227273,0.515861027,0.613043272,0.613390662,0.603642236,0.622653297,0.157982067,0.138470389,0.213241926,0.34496652,0.613568482,0.670259431,0.598803594,0.662298662,0.006745363,0.056939502,0.466462622,0.008714597,0.124423963
367,0.763392707,0.767891531,0.628178314,0.489879188,0.610006414,0.54827477,0.636363636,0.533987915,0.623540588,0.618370315,0.625622374,0.640860992,0.157894795,0.139890072,0.210544279,0.350400914,0.623808847,0.67414463,0.618402309,0.664346164,0.005059022,0.053380783,0.450220888,0.008714597,0.152073733
368,0.763295574,0.76845025,0.628730105,0.489890487,0.601667736,0.556821779,0.607954545,0.535876133,0.616648459,0.612742052,0.618895816,0.656205437,0.15826343,0.139989277,0.211136781,0.344524025,0.616981937,0.668379496,0.603039896,0.665301665,0.003372681,0.046263345,0.45622672,0.010893246,0.156682028
369,0.763398061,0.767647141,0.628309497,0.489871987,0.60487492,0.541310541,0.5625,0.534743202,0.610198072,0.608446579,0.63516223,0.646349356,0.158535131,0.140775371,0.20916805,0.343803802,0.610723937,0.665747587,0.613584098,0.663663664,0.006745363,0.049822064,0.45642884,0.010893246,0.142857143
370,0.763383266,0.767930766,0.628387944,0.489872791,0.612251443,0.543209877,0.607954545,0.527945619,0.617940436,0.610474009,0.62686508,0.65036407,0.158607611,0.140635423,0.207753827,0.346878959,0.618261983,0.664995613,0.607802244,0.665438165,0.005059022,0.049822064,0.452155459,0.008714597,0.156682028
371,0.763556443,0.768155602,0.628081727,0.489862061,0.598460552,0.533080089,0.602272727,0.524924471,0.60857835,0.603044283,0.628572584,0.647876236,0.15807621,0.139993424,0.209693271,0.343994941,0.60901721,0.660734428,0.615134305,0.664346164,0.003372681,0.049822064,0.480076805,0.008714597,0.161290323
372,0.763732124,0.767955681,0.628462871,0.489909512,0.611289288,0.54985755,0.613636364,0.535120846,0.624409823,0.616407746,0.6211463,0.648341304,0.156455358,0.138182581,0.211466563,0.343483105,0.62466221,0.670259431,0.597057865,0.662025662,0.001686341,0.056939502,0.460947651,0.010893246,0.152073733
373,0.763763764,0.768907706,0.62919243,0.489890247,0.614817191,0.54985755,0.642045455,0.532477341,0.617384696,0.610509577,0.62830654,0.652921944,0.158486955,0.139402929,0.209568002,0.338940824,0.617693074,0.662363705,0.614156697,0.666530167,0.003372681,0.046263345,0.459345133,0.008714597,0.156682028
374,0.763615128,0.767923075,0.62798637,0.489902809,0.601667736,0.54067743,0.607954545,0.525302115,0.609020092,0.60420132,0.611171204,0.641606222,0.156669432,0.137328439,0.209251823,0.332978276,0.611008391,0.660734428,0.602551092,0.663390663,0.018549747,0.049822064,0.487093235,0.008714597,0.142857143
375,0.7635393,0.768078869,0.628300719,0.489895614,0.612251443,0.551440329,0.607954545,0.535876133,0.617325322,0.612233625,0.628847574,0.650226791,0.158051144,0.139209236,0.210146067,0.344868466,0.617835301,0.665998245,0.621018575,0.662571663,0.003372681,0.053380783,0.458883146,0.008714597,0.161290323
376,0.763799221,0.767835341,0.628210253,0.489876346,0.651379089,0.586578031,0.653409091,0.585347432,0.655201159,0.64668738,0.665596267,0.701818528,0.161429995,0.140254117,0.212248128,0.344326845,0.655241075,0.691189372,0.628327359,0.672263172,0.003372681,0.049822064,0.464614674,0.006535948,0.175115207
377,0.763891085,0.768143855,0.628881262,0.489887319,0.617703656,0.547008547,0.636363636,0.530966767,0.622752102,0.617727981,0.640599019,0.658382292,0.157265859,0.138504748,0.209432529,0.33827533,0.623239937,0.668504825,0.634337321,0.661343161,0.005059022,0.046263345,0.472410707,0.013071895,0.138248848
378,0.763778748,0.768436028,0.629563486,0.489889517,0.612572162,0.5444761,0.625,0.531722054,0.626996153,0.617077279,0.641933518,0.645716191,0.157234825,0.138358628,0.206999893,0.342277918,0.627364529,0.671262063,0.628262185,0.660797161,0.003372681,0.049822064,0.461929374,0.008714597,0.138248848
379,0.763564601,0.768351415,0.628940764,0.489911159,0.612572162,0.550807217,0.642045455,0.533232628,0.621125255,0.612118549,0.632639091,0.653011596,0.158435642,0.138732968,0.209891999,0.344747931,0.621390983,0.665998245,0.613896001,0.662298662,0.001686341,0.053380783,0.453411486,0.006535948,0.138248848
380,0.763701478,0.768046914,0.629534243,0.489916525,0.611930725,0.552073441,0.659090909,0.527945619,0.631130955,0.626061576,0.638772884,0.650481738,0.156936043,0.138573052,0.207149198,0.347121017,0.63148912,0.676901867,0.629193241,0.660797161,0.003372681,0.053380783,0.455548177,0.008714597,0.133640553
381,0.763781046,0.768078682,0.628282225,0.489890588,0.614175754,0.542893321,0.653409091,0.533232628,0.624832565,0.621659396,0.636218239,0.656337113,0.158592911,0.139235621,0.208678006,0.350041061,0.625088892,0.674019301,0.618946976,0.665574666,0.003372681,0.046263345,0.471270176,0.010893246,0.156682028
382,0.76397658,0.768535703,0.627569302,0.489934785,0.605516357,0.548907882,0.642045455,0.535498489,0.625381181,0.619491783,0.637572185,0.652952762,0.155670176,0.137872908,0.206871257,0.346439428,0.626084483,0.671888708,0.59755598,0.665574666,0.005059022,0.049822064,0.457439436,0.008714597,0.165898618
383,0.764005064,0.76840784,0.628647938,0.48992077,0.623155869,0.562836341,0.642045455,0.535876133,0.637339097,0.633715176,0.663607549,0.656530424,0.156804346,0.13825743,0.204973904,0.340667375,0.637462665,0.680536408,0.618635073,0.663936664,0.003372681,0.049822064,0.4443883,0.010893246,0.147465438
384,0.764126922,0.768003985,0.628678691,0.489904692,0.621231559,0.553339664,0.607954545,0.540407855,0.633952406,0.627777255,0.660332563,0.651823711,0.15775001,0.137619065,0.203816246,0.336983468,0.634049211,0.67652588,0.623355523,0.662025662,0.003372681,0.046263345,0.474821702,0.010893246,0.133640553
385,0.764314606,0.767913386,0.627850491,0.489905517,0.623797306,0.553339664,0.636363636,0.53663142,0.635935496,0.629825608,0.641229123,0.672314722,0.154361122,0.135222843,0.207108522,0.326859481,0.636040393,0.678280486,0.61193613,0.663390663,0.003372681,0.049822064,0.445543268,0.010893246,0.142857143
386,0.764335335,0.768003545,0.628668589,0.489899519,0.615458627,0.548907882,0.630681818,0.534743202,0.628725122,0.620703219,0.637772107,0.649016493,0.156571021,0.136918005,0.20823631,0.331018449,0.629071256,0.669632786,0.623709325,0.66011466,0.003372681,0.053380783,0.459691624,0.013071895,0.115207373
387,0.764267525,0.767933233,0.630745528,0.489906462,0.622193714,0.557454891,0.647727273,0.528700906,0.637137225,0.631371811,0.646747592,0.64415289,0.159463582,0.139919022,0.210094529,0.349529335,0.637178211,0.677528512,0.624919696,0.66038766,0.003372681,0.053380783,0.482848728,0.013071895,0.119815668
388,0.764202523,0.768082255,0.630590322,0.48992332,0.617382938,0.555872111,0.625,0.534365559,0.632634304,0.627925807,0.653936226,0.649243424,0.156411137,0.137563818,0.206172038,0.344948959,0.632911392,0.67903246,0.622061357,0.663663664,0,0.049822064,0.464600237,0.008714597,0.156682028
389,0.764324281,0.767860951,0.630133942,0.489927122,0.631494548,0.550174106,0.642045455,0.540030211,0.637030352,0.634937074,0.640028814,0.654062201,0.157407837,0.137797812,0.208111601,0.341317535,0.637320438,0.680160421,0.611801127,0.663663664,0.003372681,0.049822064,0.452631883,0.008714597,0.147465438
390,0.76437085,0.767941471,0.630082489,0.489828086,0.624759461,0.555239,0.642045455,0.544939577,0.636778606,0.629541056,0.643097655,0.669246954,0.157262295,0.136718768,0.211159192,0.328529212,0.637035984,0.680787066,0.616954518,0.665165165,0.003372681,0.049822064,0.463228712,0.013071895,0.138248848
391,0.764486947,0.768376223,0.629342191,0.489852006,0.610647851,0.545109212,0.602272727,0.531722054,0.622571605,0.621056816,0.616091074,0.65017356,0.157532684,0.13746639,0.211028472,0.339058962,0.622813256,0.674771275,0.584218612,0.662844663,0.003372681,0.049822064,0.451361418,0.010893246,0.142857143
392,0.764402138,0.76807798,0.62887288,0.489824427,0.612251443,0.553339664,0.619318182,0.529456193,0.627038902,0.623132369,0.637075492,0.63667538,0.156574999,0.137651215,0.206788915,0.35504001,0.627364529,0.676400551,0.585633816,0.664073164,0.003372681,0.049822064,0.445990818,0.010893246,0.152073733
393,0.764392551,0.767853235,0.62965553,0.489829438,0.604233483,0.547641659,0.630681818,0.541918429,0.635830998,0.626059484,0.640588128,0.637720382,0.156891953,0.137172656,0.207577135,0.349297629,0.63618262,0.670510089,0.609864531,0.667212667,0.003372681,0.060498221,0.435292929,0.010893246,0.165898618
394,0.764475787,0.768318456,0.63036633,0.48985726,0.629249519,0.564102564,0.630681818,0.550981873,0.647522918,0.639326701,0.644979411,0.667515556,0.160611565,0.143347307,0.212591713,0.342472029,0.647560802,0.676400551,0.613360644,0.668577669,0.001686341,0.049822064,0.428088817,0.010893246,0.179723502
395,0.764572053,0.768205875,0.631290201,0.489884157,0.63309814,0.558404558,0.664772727,0.554003021,0.642644754,0.634014374,0.653758475,0.671619922,0.164513849,0.149429332,0.216803414,0.342524435,0.642582847,0.683168317,0.637940506,0.668987169,0.001686341,0.049822064,0.442569226,0.010893246,0.193548387
396,0.764607995,0.768169762,0.630280757,0.489866667,0.613855035,0.545742324,0.630681818,0.541918429,0.627941386,0.622538158,0.638230294,0.665288272,0.164478337,0.147056145,0.221056455,0.343233631,0.627933438,0.677904499,0.607173781,0.668441168,0.001686341,0.053380783,0.459734935,0.010893246,0.184331797
397,0.764701123,0.7684728,0.630957712,0.48984574,0.606478512,0.547958215,0.642045455,0.541918429,0.620201396,0.617100294,0.634328704,0.652440066,0.163975269,0.146679412,0.216155106,0.348121876,0.620395392,0.671011405,0.620757879,0.665301665,0.001686341,0.049822064,0.452242081,0.013071895,0.156682028
398,0.76472031,0.768129075,0.630662229,0.489880913,0.611610006,0.541943653,0.619318182,0.553247734,0.619256163,0.611993012,0.628398333,0.667624819,0.163665416,0.147875542,0.218842957,0.341695468,0.619399801,0.665246271,0.635138029,0.667076167,0.003372681,0.056939502,0.491799729,0.013071895,0.165898618
